id,birth_year,sex,parental_education,childhood_sep,region,migration_background,baseline_health_18,income_32_eur,self_rated_health_32,mental_health_score_32,employment_status_32,emp_18,emp_19,emp_20,emp_21,emp_22,emp_23,emp_24,emp_25,emp_26,emp_27,emp_28,emp_29,emp_30,fam_18,fam_19,fam_20,fam_21,fam_22,fam_23,fam_24,fam_25,fam_26,fam_27,fam_28,fam_29,fam_30,house_18,house_19,house_20,house_21,house_22,house_23,house_24,house_25,house_26,house_27,house_28,house_29,house_30
497,1993,female,medium,2,eastern_northern_finland,0,4,35400,4,13.5,full_time,education,education,unemployed,part_time,full_time,unemployed,full_time,part_time,unemployed,full_time,part_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,partnered_no_child,partnered_no_child,single_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,other_temporary,other_temporary,other_temporary,other_temporary,renting,renting,renting,renting,renting,renting,renting,renting,renting
498,1994,male,high,4,capital_region,1,3,35800,2,3.7,full_time,full_time,education,education,part_time,education,full_time,full_time,full_time,full_time,full_time,full_time,full_time,inactive_care,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_with_child,partnered_with_child,parental_home,parental_home,parental_home,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting
499,1992,male,medium,2,capital_region,0,4,53500,5,12.4,full_time,education,unemployed,education,full_time,full_time,full_time,full_time,part_time,inactive_care,part_time,part_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_parent,single_parent,single_parent,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,renting,renting,renting,renting,renting,renting,renting
500,1994,male,high,3,southern_finland,0,3,42000,2,7.3,full_time,unemployed,education,education,education,part_time,full_time,full_time,full_time,full_time,full_time,full_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_parent,single_parent,single_parent,single_parent,partnered_with_child,partnered_with_child,partnered_with_child,parental_home,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting,owner_occupied,owner_occupied
501,1994,male,medium,3,western_finland,0,3,38800,3,9.3,full_time,education,unemployed,education,education,education,full_time,full_time,full_time,full_time,full_time,full_time,unemployed,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_parent,parental_home,other_temporary,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting,owner_occupied
502,1991,female,medium,3,southern_finland,0,3,51700,2,6.9,inactive_care,education,education,education,part_time,unemployed,part_time,unemployed,full_time,full_time,full_time,full_time,full_time,inactive_care,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,parental_home,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting
503,1991,male,high,3,southern_finland,0,3,24700,2,9.6,full_time,education,education,unemployed,part_time,full_time,unemployed,full_time,part_time,unemployed,full_time,part_time,full_time,full_time,single_no_child,single_no_child,single_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_with_child,partnered_with_child,single_parent,single_parent,single_parent,single_parent,single_parent,parental_home,parental_home,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting
504,1992,male,medium,1,capital_region,0,5,44800,5,2.2,full_time,education,unemployed,education,full_time,education,full_time,full_time,full_time,full_time,full_time,full_time,full_time,part_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,renting,renting
505,1992,male,medium,1,capital_region,0,2,30900,2,7.1,full_time,education,education,unemployed,part_time,full_time,unemployed,inactive_care,part_time,full_time,full_time,part_time,part_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,partnered_no_child,single_no_child,partnered_no_child,partnered_no_child,single_parent,single_parent,partnered_with_child,partnered_with_child,partnered_with_child,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,renting,renting,renting,renting,renting,renting,renting
506,1991,female,medium,1,western_finland,0,4,37100,3,8.6,unemployed,education,unemployed,unemployed,unemployed,part_time,unemployed,unemployed,inactive_care,unemployed,part_time,unemployed,full_time,part_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,partnered_no_child,partnered_no_child,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting
507,1990,male,high,3,capital_region,1,4,36500,3,7.2,full_time,education,education,education,education,unemployed,full_time,unemployed,full_time,full_time,full_time,full_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_parent,single_parent,single_parent,single_parent,single_parent,single_parent,partnered_with_child,partnered_with_child,partnered_with_child,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,renting,renting,renting,renting,renting,owner_occupied,owner_occupied
508,1994,female,high,4,capital_region,0,4,48600,3,5.3,full_time,education,education,education,education,unemployed,full_time,full_time,full_time,full_time,full_time,full_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_parent,single_parent,single_parent,single_parent,parental_home,renting,renting,renting,renting,renting,renting,renting,renting,renting,owner_occupied,owner_occupied,owner_occupied
509,1992,male,medium,2,capital_region,1,3,18200,2,11.9,full_time,education,education,unemployed,part_time,full_time,unemployed,full_time,part_time,unemployed,full_time,part_time,part_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_with_child,partnered_with_child,partnered_with_child,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting
510,1990,female,high,2,southern_finland,0,4,56200,5,7.4,full_time,education,education,education,education,education,full_time,full_time,full_time,full_time,full_time,full_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_parent,single_parent,single_parent,single_parent,single_parent,single_parent,single_parent,single_parent,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting
511,1992,male,medium,3,eastern_northern_finland,1,3,58400,4,7.9,full_time,education,education,part_time,full_time,education,full_time,full_time,full_time,full_time,full_time,full_time,full_time,full_time,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_with_child,partnered_with_child,partnered_with_child,partnered_with_child,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,other_temporary,other_temporary,renting,renting,renting,owner_occupied
512,1993,female,medium,4,capital_region,0,4,48400,5,4.9,full_time,education,education,full_time,full_time,full_time,full_time,full_time,full_time,full_time,full_time,full_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,renting,renting,renting,renting,renting,renting,renting
513,1993,female,medium,1,capital_region,0,3,44700,2,4.2,full_time,education,education,unemployed,part_time,full_time,unemployed,full_time,part_time,inactive_care,full_time,part_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,partnered_no_child,renting,renting,renting,renting,renting,renting,renting,renting,renting,owner_occupied,owner_occupied,owner_occupied,renting
514,1994,female,medium,3,southern_finland,0,4,61300,5,4.0,full_time,education,education,part_time,full_time,full_time,full_time,full_time,full_time,inactive_care,full_time,full_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,partnered_no_child,partnered_no_child,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,parental_home,renting,renting,owner_occupied,owner_occupied,owner_occupied,owner_occupied
515,1994,female,high,4,eastern_northern_finland,0,3,34900,3,11.2,full_time,full_time,education,education,unemployed,unemployed,part_time,part_time,full_time,full_time,inactive_care,full_time,full_time,full_time,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,single_no_child,partnered_no_child,partnered_no_child,partnered_no_child,other_temporary,other_temporary,other_temporary,renting,renting,renting,renting,renting,renting,renting,renting,renting,renting
