id,age,calendar_year,employment_state,family_state,housing_state
517,23,2015,full_time,partnered_no_child,renting
517,24,2016,full_time,partnered_no_child,renting
517,25,2017,full_time,partnered_no_child,renting
517,26,2018,full_time,partnered_with_child,renting
517,27,2019,full_time,partnered_with_child,renting
517,28,2020,full_time,partnered_with_child,renting
517,29,2021,full_time,partnered_with_child,owner_occupied
517,30,2022,full_time,partnered_with_child,owner_occupied
518,18,2011,education,single_no_child,renting
518,19,2012,education,single_no_child,renting
518,20,2013,unemployed,partnered_no_child,renting
518,21,2014,part_time,partnered_no_child,renting
518,22,2015,full_time,partnered_no_child,renting
518,23,2016,part_time,partnered_no_child,renting
518,24,2017,full_time,partnered_no_child,renting
518,25,2018,part_time,partnered_no_child,renting
518,26,2019,unemployed,partnered_no_child,renting
518,27,2020,full_time,partnered_with_child,renting
518,28,2021,full_time,partnered_with_child,renting
518,29,2022,full_time,partnered_with_child,renting
518,30,2023,full_time,partnered_with_child,renting
519,18,2010,education,single_no_child,parental_home
519,19,2011,education,single_no_child,parental_home
519,20,2012,education,single_no_child,parental_home
519,21,2013,education,single_no_child,parental_home
519,22,2014,part_time,single_no_child,parental_home
519,23,2015,full_time,single_no_child,parental_home
519,24,2016,full_time,single_no_child,renting
519,25,2017,full_time,single_no_child,renting
519,26,2018,part_time,single_no_child,renting
519,27,2019,full_time,partnered_no_child,renting
519,28,2020,unemployed,partnered_no_child,renting
519,29,2021,full_time,partnered_no_child,renting
519,30,2022,full_time,partnered_no_child,renting
520,18,2008,education,single_no_child,parental_home
520,19,2009,education,single_no_child,parental_home
520,20,2010,full_time,single_no_child,renting
520,21,2011,full_time,partnered_no_child,renting
520,22,2012,full_time,partnered_no_child,renting
520,23,2013,full_time,partnered_no_child,renting
520,24,2014,full_time,partnered_no_child,renting
520,25,2015,full_time,partnered_no_child,renting
520,26,2016,full_time,partnered_with_child,renting
520,27,2017,full_time,partnered_with_child,renting
520,28,2018,full_time,partnered_with_child,renting
520,29,2019,part_time,partnered_with_child,renting
520,30,2020,full_time,partnered_with_child,renting
521,18,2008,education,single_no_child,parental_home
521,19,2009,education,single_no_child,parental_home
521,20,2010,education,single_no_child,renting
521,21,2011,unemployed,single_no_child,renting
521,22,2012,part_time,single_no_child,renting
521,23,2013,inactive_care,single_no_child,renting
521,24,2014,part_time,single_no_child,renting
521,25,2015,full_time,single_no_child,renting
521,26,2016,full_time,single_no_child,renting
521,27,2017,full_time,single_no_child,renting
521,28,2018,full_time,single_no_child,renting
521,29,2019,full_time,single_no_child,renting
521,30,2020,full_time,partnered_no_child,renting
522,18,2011,education,single_no_child,parental_home
522,19,2012,education,single_no_child,renting
522,20,2013,unemployed,single_no_child,renting
522,21,2014,unemployed,single_no_child,renting
522,22,2015,full_time,single_no_child,renting
522,23,2016,unemployed,single_no_child,renting
522,24,2017,full_time,single_no_child,renting
522,25,2018,part_time,single_parent,renting
522,26,2019,inactive_care,partnered_with_child,renting
522,27,2020,full_time,partnered_with_child,renting
522,28,2021,part_time,partnered_with_child,renting
522,29,2022,full_time,partnered_with_child,renting
522,30,2023,full_time,partnered_with_child,renting
523,18,2012,education,single_no_child,parental_home
523,19,2013,education,single_no_child,parental_home
523,20,2014,education,single_no_child,parental_home
523,21,2015,education,single_no_child,parental_home
523,22,2016,education,single_no_child,parental_home
523,23,2017,full_time,single_no_child,renting
523,24,2018,full_time,single_no_child,renting
523,25,2019,full_time,single_no_child,renting
523,26,2020,full_time,single_no_child,renting
523,27,2021,full_time,single_no_child,renting
523,28,2022,full_time,single_no_child,renting
523,29,2023,full_time,partnered_no_child,renting
523,30,2024,full_time,partnered_no_child,renting
524,18,2009,education,single_no_child,parental_home
524,19,2010,education,single_no_child,parental_home
524,20,2011,full_time,single_no_child,renting
524,21,2012,education,single_no_child,renting
524,22,2013,education,single_no_child,renting
524,23,2014,full_time,single_no_child,renting
524,24,2015,full_time,single_no_child,renting
524,25,2016,full_time,single_no_child,renting
524,26,2017,full_time,single_no_child,renting
524,27,2018,full_time,partnered_no_child,renting
524,28,2019,full_time,partnered_no_child,renting
524,29,2020,full_time,partnered_no_child,renting
524,30,2021,full_time,partnered_no_child,renting
525,18,2008,education,single_no_child,parental_home
525,19,2009,unemployed,single_no_child,parental_home
525,20,2010,unemployed,single_no_child,parental_home
525,21,2011,unemployed,single_no_child,parental_home
525,22,2012,part_time,single_no_child,renting
525,23,2013,unemployed,single_no_child,renting
525,24,2014,unemployed,single_no_child,renting
525,25,2015,inactive_care,single_no_child,renting
525,26,2016,full_time,single_no_child,renting
525,27,2017,part_time,single_no_child,renting
525,28,2018,unemployed,single_no_child,renting
525,29,2019,full_time,partnered_no_child,renting
525,30,2020,part_time,partnered_no_child,renting
526,18,2012,education,single_no_child,renting
526,19,2013,education,single_no_child,renting
526,20,2014,education,single_no_child,renting
526,21,2015,unemployed,single_no_child,renting
526,22,2016,unemployed,single_no_child,renting
526,23,2017,part_time,single_no_child,renting
526,24,2018,part_time,single_no_child,renting
526,25,2019,full_time,single_no_child,renting
526,26,2020,full_time,single_no_child,renting
526,27,2021,inactive_care,single_no_child,renting
526,28,2022,full_time,single_no_child,renting
526,29,2023,full_time,single_no_child,renting
526,30,2024,full_time,single_no_child,owner_occupied
527,18,2012,full_time,single_no_child,parental_home
527,19,2013,education,single_no_child,other_temporary
527,20,2014,part_time,single_no_child,renting
527,21,2015,education,single_no_child,renting
527,22,2016,education,single_no_child,renting
527,23,2017,full_time,single_no_child,renting
527,24,2018,full_time,partnered_no_child,renting
527,25,2019,full_time,partnered_no_child,renting
527,26,2020,full_time,partnered_no_child,renting
527,27,2021,full_time,partnered_no_child,renting
527,28,2022,full_time,partnered_no_child,renting
527,29,2023,full_time,partnered_with_child,renting
527,30,2024,full_time,partnered_with_child,renting
528,18,2011,education,single_no_child,parental_home
528,19,2012,full_time,single_no_child,renting
528,20,2013,full_time,single_no_child,renting
528,21,2014,full_time,single_parent,renting
528,22,2015,full_time,single_parent,renting
528,23,2016,full_time,single_parent,renting
528,24,2017,full_time,single_parent,renting
528,25,2018,full_time,single_parent,renting
528,26,2019,full_time,single_parent,renting
528,27,2020,full_time,single_parent,renting
528,28,2021,full_time,single_parent,renting
528,29,2022,inactive_care,single_parent,renting
528,30,2023,full_time,single_parent,renting
529,18,2012,education,single_no_child,parental_home
529,19,2013,education,single_no_child,parental_home
529,20,2014,education,single_no_child,parental_home
529,21,2015,education,single_no_child,other_temporary
529,22,2016,education,single_no_child,renting
529,23,2017,full_time,single_no_child,renting
529,24,2018,full_time,single_no_child,renting
529,25,2019,full_time,single_no_child,renting
529,26,2020,full_time,single_parent,owner_occupied
529,27,2021,full_time,single_parent,owner_occupied
529,28,2022,part_time,single_parent,owner_occupied
529,29,2023,full_time,single_parent,owner_occupied
529,30,2024,full_time,single_parent,owner_occupied
530,18,2010,education,single_no_child,parental_home
530,19,2011,education,single_no_child,parental_home
530,20,2012,education,single_no_child,parental_home
530,21,2013,education,single_no_child,parental_home
530,22,2014,education,single_no_child,parental_home
530,23,2015,full_time,single_no_child,parental_home
530,24,2016,part_time,single_no_child,parental_home
530,25,2017,full_time,single_no_child,other_temporary
530,26,2018,full_time,single_no_child,other_temporary
530,27,2019,full_time,single_no_child,renting
530,28,2020,full_time,single_no_child,owner_occupied
530,29,2021,full_time,single_no_child,owner_occupied
530,30,2022,full_time,partnered_no_child,owner_occupied
531,18,2009,education,single_no_child,parental_home
531,19,2010,unemployed,single_no_child,parental_home
531,20,2011,part_time,single_no_child,renting
531,21,2012,unemployed,single_no_child,renting
531,22,2013,part_time,single_no_child,renting
531,23,2014,unemployed,single_no_child,renting
531,24,2015,unemployed,single_no_child,renting
531,25,2016,inactive_care,single_no_child,renting
531,26,2017,unemployed,single_no_child,renting
531,27,2018,full_time,single_parent,renting
531,28,2019,part_time,single_parent,renting
531,29,2020,full_time,single_parent,renting
531,30,2021,part_time,single_parent,renting
532,18,2010,education,single_no_child,parental_home
532,19,2011,part_time,single_no_child,parental_home
532,20,2012,unemployed,single_no_child,parental_home
532,21,2013,part_time,partnered_no_child,renting
532,22,2014,unemployed,partnered_no_child,renting
532,23,2015,part_time,partnered_no_child,renting
532,24,2016,unemployed,partnered_no_child,renting
532,25,2017,inactive_care,partnered_with_child,renting
532,26,2018,unemployed,partnered_with_child,renting
532,27,2019,part_time,partnered_with_child,renting
532,28,2020,unemployed,partnered_with_child,renting
532,29,2021,part_time,partnered_with_child,renting
532,30,2022,part_time,partnered_with_child,renting
533,18,2008,education,single_no_child,parental_home
533,19,2009,education,single_no_child,parental_home
533,20,2010,full_time,single_no_child,parental_home
533,21,2011,unemployed,single_no_child,other_temporary
533,22,2012,full_time,single_parent,renting
533,23,2013,full_time,single_parent,renting
533,24,2014,full_time,single_parent,renting
533,25,2015,full_time,single_parent,renting
533,26,2016,full_time,single_parent,renting
533,27,2017,full_time,single_parent,renting
533,28,2018,full_time,single_parent,renting
533,29,2019,full_time,partnered_with_child,renting
533,30,2020,full_time,single_parent,renting
534,18,2012,education,single_no_child,parental_home
534,19,2013,education,single_no_child,parental_home
534,20,2014,full_time,single_no_child,parental_home
534,21,2015,education,single_no_child,parental_home
534,22,2016,education,single_no_child,parental_home
534,23,2017,full_time,partnered_with_child,other_temporary
534,24,2018,full_time,partnered_with_child,other_temporary
534,25,2019,full_time,partnered_with_child,renting
534,26,2020,full_time,partnered_with_child,renting
534,27,2021,full_time,partnered_with_child,renting
534,28,2022,part_time,partnered_with_child,renting
534,29,2023,full_time,partnered_with_child,renting
534,30,2024,full_time,partnered_with_child,renting
535,18,2012,education,single_no_child,parental_home
535,19,2013,education,single_no_child,parental_home
